label,series,platform,game,track,reason_keyword,file
ambiguous_other,Other,N64,GoldenEye 007,Runway_0,,game_midi/Other_N64_GoldenEye 007_Runway_0.mid
ambiguous_other,Other,N64,GoldenEye 007,Statue_0,,game_midi/Other_N64_GoldenEye 007_Statue_0.mid
ambiguous_other,Other,NES,Ghosts 'n Goblins,Main Theme_0,,game_midi/Other_NES_Ghosts 'n Goblins_Main Theme_0.mid
ambiguous_other,Other,NES,Tetris,Enter Your Name_0,,game_midi/Other_NES_Tetris_Enter Your Name_0.mid
ambiguous_other,Other,NES,Tetris,Music A_0,,game_midi/Other_NES_Tetris_Music A_0.mid
ambiguous_other,Other,PC,Age of Empires II The Age of Kings,Menu_0,,game_midi/Other_PC_Age of Empires II The Age of Kings_Menu_0.mid
ambiguous_other,Other,PC,Age of Empires,Title Theme_0,,game_midi/Other_PC_Age of Empires_Title Theme_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Death Waltz_0,,game_midi/Other_PC_Aion Tower of Eternity_Death Waltz_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Fairy of the Peace_0,,game_midi/Other_PC_Aion Tower of Eternity_Fairy of the Peace_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Fairy of the Peace_1,,game_midi/Other_PC_Aion Tower of Eternity_Fairy of the Peace_1.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Fairy of the Peace_2,,game_midi/Other_PC_Aion Tower of Eternity_Fairy of the Peace_2.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Forgotten Sorrow_0,,game_midi/Other_PC_Aion Tower of Eternity_Forgotten Sorrow_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Main Theme_0,,game_midi/Other_PC_Aion Tower of Eternity_Main Theme_0.mid
finite_song_or_cue,Other,PC,Aion Tower of Eternity,Song of Moonlight_0,song of,game_midi/Other_PC_Aion Tower of Eternity_Song of Moonlight_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,The Still Sad World_0,,game_midi/Other_PC_Aion Tower of Eternity_The Still Sad World_0.mid
ambiguous_other,Other,PC,Aion Tower of Eternity,Wings of the Knight_0,,game_midi/Other_PC_Aion Tower of Eternity_Wings of the Knight_0.mid
ambiguous_other,Other,PC,The Sims,Bittersweet_0,,game_midi/Other_PC_The Sims_Bittersweet_0.mid
ambiguous_other,Other,PC,The Sims,Buying Theme_0,,game_midi/Other_PC_The Sims_Buying Theme_0.mid
ambiguous_other,Other,PC,The Sims,New Beginnings_0,,game_midi/Other_PC_The Sims_New Beginnings_0.mid
ambiguous_other,Other,PC,The Sims,Since We Met_0,,game_midi/Other_PC_The Sims_Since We Met_0.mid
ambiguous_other,Other,PC,The Sims,The Neighbourhood_0,,game_midi/Other_PC_The Sims_The Neighbourhood_0.mid
ambiguous_other,Other,PC,The Sims,The Simple Life_0,,game_midi/Other_PC_The Sims_The Simple Life_0.mid
ambiguous_likely_loop,Other,PC,The Sims,Theme 4_0,theme,game_midi/Other_PC_The Sims_Theme 4_0.mid
ambiguous_likely_loop,Other,PC,The Sims,Theme 5_0,theme,game_midi/Other_PC_The Sims_Theme 5_0.mid
ambiguous_other,Other,PC,Warcraft III Reign of Chaos,Blackrock and Roll_0,,game_midi/Other_PC_Warcraft III Reign of Chaos_Blackrock and Roll_0.mid
ambiguous_likely_loop,Other,PC,Warcraft II,Human Theme 1_0,theme,game_midi/Other_PC_Warcraft II_Human Theme 1_0.mid
ambiguous_likely_loop,Other,PC,Warcraft II,Orc Theme 1_0,theme,game_midi/Other_PC_Warcraft II_Orc Theme 1_0.mid
finite_song_or_cue,Other,PC,World of Warcraft Warlords of Draenor,Song of Elune_0,song of,game_midi/Other_PC_World of Warcraft Warlords of Draenor_Song of Elune_0.mid
ambiguous_other,Other,PC,World of Warcraft Warlords of Draenor,Stormwind_0,,game_midi/Other_PC_World of Warcraft Warlords of Draenor_Stormwind_0.mid
ambiguous_other,Other,PC,World of Warcraft Wrath of the Lich King,Arthas my Son_0,,game_midi/Other_PC_World of Warcraft Wrath of the Lich King_Arthas my Son_0.mid
ambiguous_other,Other,PS2,Shadow of the Colossus,Memories_0,,game_midi/Other_PS2_Shadow of the Colossus_Memories_0.mid
ambiguous_other,Other,PS2,Shadow of the Colossus,Prayer_0,,game_midi/Other_PS2_Shadow of the Colossus_Prayer_0.mid
ambiguous_other,Other,PS2,Shadow of the Colossus,The Farthest Land_0,,game_midi/Other_PS2_Shadow of the Colossus_The Farthest Land_0.mid
ambiguous_other,Other,PS2,Shadow of the Colossus,The Opened Way_0,,game_midi/Other_PS2_Shadow of the Colossus_The Opened Way_0.mid
ambiguous_other,Other,PS2,Shadow of the Colossus,The Tale of the 16 Sacrifices_0,,game_midi/Other_PS2_Shadow of the Colossus_The Tale of the 16 Sacrifices_0.mid
ambiguous_likely_loop,Paper Mario,Nintendo 3DS,Paper Mario Sticker Star,Boo Night Fever,night,game_midi/Paper Mario_Nintendo 3DS_Paper Mario Sticker Star_Boo Night Fever.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Angry Bowser,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Angry Bowser.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Approach to the Mansion,mansion,game_midi/Paper Mario_Nintendo 64_Paper Mario_Approach to the Mansion.mid
finite_song_or_cue,Paper Mario,Nintendo 64,Paper Mario,Battle Fanfare,fanfare,game_midi/Paper Mario_Nintendo 64_Paper Mario_Battle Fanfare.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Beach Tunes,each,game_midi/Paper Mario_Nintendo 64_Paper Mario_Beach Tunes.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Boos Dance,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Boos Dance.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Chanterelles Song,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Chanterelles Song.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Chomp Attack,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Chomp Attack.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Clouds Over Flower Fields,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Clouds Over Flower Fields.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Club 64,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Club 64.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Cold Reception in Shiver City,city,game_midi/Paper Mario_Nintendo 64_Paper Mario_Cold Reception in Shiver City.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Crystal Palace Crawl,palace,game_midi/Paper Mario_Nintendo 64_Paper Mario_Crystal Palace Crawl.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Detective Mario,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Detective Mario.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Dry Dry Desert Trek,desert,game_midi/Paper Mario_Nintendo 64_Paper Mario_Dry Dry Desert Trek.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Forever Forest Theme,forest,game_midi/Paper Mario_Nintendo 64_Paper Mario_Forever Forest Theme.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Freeze!,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Freeze!.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Fuzzys Stole My Shell,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Fuzzys Stole My Shell.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Gates of Goomba Castle,castle,game_midi/Paper Mario_Nintendo 64_Paper Mario_Gates of Goomba Castle.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Ghost Gulping,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Ghost Gulping.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Goomba Village,village,game_midi/Paper Mario_Nintendo 64_Paper Mario_Goomba Village.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,"Hang In There, Peach!",,"game_midi/Paper Mario_Nintendo 64_Paper Mario_Hang In There, Peach!.mid"
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Hey You!,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Hey You!.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Jade Jungle,jungle,game_midi/Paper Mario_Nintendo 64_Paper Mario_Jade Jungle.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Jr Troopa,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Jr Troopa.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,K64 Train Ride,,game_midi/Paper Mario_Nintendo 64_Paper Mario_K64 Train Ride.mid
ambiguous_likely_loop,Paper Mario,Nintendo 64,Paper Mario,Kammy Koopas Theme,theme,game_midi/Paper Mario_Nintendo 64_Paper Mario_Kammy Koopas Theme.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Keeping Pace,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Keeping Pace.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Koopa Bros Keep Cool,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Koopa Bros Keep Cool.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Koopa Bros Tricks,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Koopa Bros Tricks.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Koopa Village,village,game_midi/Paper Mario_Nintendo 64_Paper Mario_Koopa Village.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Main Menu,menu,game_midi/Paper Mario_Nintendo 64_Paper Mario_Main Menu.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,March Ahead,,game_midi/Paper Mario_Nintendo 64_Paper Mario_March Ahead.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Mario Bros House,house,game_midi/Paper Mario_Nintendo 64_Paper Mario_Mario Bros House.mid
ambiguous_likely_loop,Paper Mario,Nintendo 64,Paper Mario,Mario and Peachs Theme,theme,game_midi/Paper Mario_Nintendo 64_Paper Mario_Mario and Peachs Theme.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Master Battle,attle!?,game_midi/Paper Mario_Nintendo 64_Paper Mario_Master Battle.mid
ambiguous_likely_loop,Paper Mario,Nintendo 64,Paper Mario,Mt Rugged Theme,theme,game_midi/Paper Mario_Nintendo 64_Paper Mario_Mt Rugged Theme.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Mysterious Dry Dry Outpost,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Mysterious Dry Dry Outpost.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Over Shiver Mountain,mountain,game_midi/Paper Mario_Nintendo 64_Paper Mario_Over Shiver Mountain.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Petunia Under Attack!,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Petunia Under Attack!.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Princess in Distress,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Princess in Distress.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Raphael the Raven,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Raphael the Raven.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Shooting Star Summit,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Shooting Star Summit.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Shy Guy Riot,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Shy Guy Riot.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Shy Guys Toybox,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Shy Guys Toybox.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Snow Road,road,game_midi/Paper Mario_Nintendo 64_Paper Mario_Snow Road.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Star Spirits Request,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Star Spirits Request.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,The Castle Crumbles,castle,game_midi/Paper Mario_Nintendo 64_Paper Mario_The Castle Crumbles.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Toad Town Variations,town,game_midi/Paper Mario_Nintendo 64_Paper Mario_Toad Town Variations.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Toad Town,town,game_midi/Paper Mario_Nintendo 64_Paper Mario_Toad Town.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Tubba Blubbas Castle,castle,game_midi/Paper Mario_Nintendo 64_Paper Mario_Tubba Blubbas Castle.mid
ambiguous_likely_loop,Paper Mario,Nintendo 64,Paper Mario,Twinks Theme,theme,game_midi/Paper Mario_Nintendo 64_Paper Mario_Twinks Theme.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Walking on the Clouds,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Walking on the Clouds.mid
looping_gameplay_bgm,Paper Mario,Nintendo 64,Paper Mario,Welcome to Yoshis Village,village,game_midi/Paper Mario_Nintendo 64_Paper Mario_Welcome to Yoshis Village.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Whale Ride,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Whale Ride.mid
ambiguous_other,Paper Mario,Nintendo 64,Paper Mario,Wish of the Princess,,game_midi/Paper Mario_Nintendo 64_Paper Mario_Wish of the Princess.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Battle with Shadow Queen (First Form),attle!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Battle with Shadow Queen (First Form).mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Boggly Woods,woods,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Boggly Woods.mid
finite_song_or_cue,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Chapter Ending,ending,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Chapter Ending.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Character Abilities,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Character Abilities.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Cooking with Zess T,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Cooking with Zess T.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Cortez Battle,attle!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Cortez Battle.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Doopliss Battle,attle!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Doopliss Battle.mid
ambiguous_likely_loop,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Doopliss Theme,theme,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Doopliss Theme.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Enemy Battle,attle!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Enemy Battle.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Fahr Outpost,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Fahr Outpost.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,File Select,select,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_File Select.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Glitz Pit,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Glitz Pit.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Glitzville,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Glitzville.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Hall of the Thousand-Year Door,hall,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Hall of the Thousand-Year Door.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Hooktail Castle,castle,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Hooktail Castle.mid
finite_song_or_cue,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Level Up!,level up!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Level Up!.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Luigis Story,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Luigis Story.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Magnus Von Grapple Battle,attle!?,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Magnus Von Grapple Battle.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Mario and Luigis House,house,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Mario and Luigis House.mid
looping_gameplay_bgm,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Mini-boss,oss,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Mini-boss.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Miscellaneous Sound Effects and Short Themes,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Miscellaneous Sound Effects and Short Themes.mid
ambiguous_likely_loop,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Ms Jolenes Theme,theme,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Ms Jolenes Theme.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Mysteries of the Pit,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Mysteries of the Pit.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Petal Meadows,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Petal Meadows.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Petalburg,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Petalburg.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Pianta Parlor,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Pianta Parlor.mid
ambiguous_other,Paper Mario,Nintendo GameCube,Paper Mario The Thousand-Year Door,Poshley Heights,,game_midi/Paper Mario_Nintendo GameCube_Paper Mario The Thousand-Year Door_Poshley Heights.mid
